SampleID,ASV,Count
FMT.0010T,ASV_5,1343.0
FMT.0020E,ASV_5,1879.0
FMT.0028C,ASV_5,575.0
FMT.0028F,ASV_5,1799.0
FMT.0028G,ASV_5,723.0
FMT.0028H,ASV_5,5232.0
FMT.0028I,ASV_5,1542.0
FMT.0028L,ASV_5,3483.0
FMT.0035B,ASV_5,180.0
FMT.0035C,ASV_5,804.0
FMT.0035F,ASV_5,1866.0
FMT.0035H,ASV_5,1191.0
FMT.0035J,ASV_5,812.0
FMT.0050B,ASV_5,659.0
1818A,ASV_5,626.0
1818B,ASV_5,508.0
1818D,ASV_5,197.0
1818E,ASV_5,180.0
1818G,ASV_5,86.0
FMT.0050H,ASV_5,323.0
FMT.0061D,ASV_5,278.0
FMT.0061E,ASV_5,300.0
FMT.0061H,ASV_5,278.0
FMT.0061I,ASV_5,1503.0
FMT.0061J,ASV_5,270.0
FMT.0061K,ASV_5,1332.0
FMT.0061L,ASV_5,150.0
FMT.0061R,ASV_5,239.0
FMT.0061U,ASV_5,264.0
FMT.0061V,ASV_5,672.0
FMT.0063B,ASV_5,388.0
FMT.0063F,ASV_5,93.0
FMT.0063G,ASV_5,264.0
FMT.0107T,ASV_5,200.0
1694H,ASV_5,33.0
1694I,ASV_5,76.0
1694J,ASV_5,886.0
FMT.0066N,ASV_5,2158.0
FMT.0066O,ASV_5,6442.0
FMT.0066P,ASV_5,9048.0
FMT.0066Q,ASV_5,9559.0
FMT.0066R,ASV_5,12697.0
FMT.0066S,ASV_5,9034.0
FMT.0066U,ASV_5,5328.0
FMT.0066V,ASV_5,4252.0
FMT.0066W,ASV_5,4561.0
FMT.0066X,ASV_5,7473.0
FMT.0136B,ASV_5,9224.0
FMT.0136C,ASV_5,19657.0
FMT.0136D,ASV_5,11139.0
FMT.0191F,ASV_5,11473.0
FMT.0009F,ASV_5,4903.0
FMT.0023C,ASV_5,1262.0
FMT.0023F,ASV_5,3639.0
FMT.0023H,ASV_5,4056.0
FMT.0023I,ASV_5,8211.0
FMT.0023K,ASV_5,17652.0
FMT.0066D,ASV_5,12059.0
FMT.0066E,ASV_5,10924.0
FMT.0066F,ASV_5,14574.0
FMT.0066J,ASV_5,20436.0
FMT.0066K,ASV_5,6104.0
FMT.0066L,ASV_5,18664.0
FMT.0066M,ASV_5,42685.0
FMT.0124B,ASV_5,8105.0
FMT.0124D,ASV_5,10725.0
FMT.0124I,ASV_5,14695.0
FMT.0124K,ASV_5,1839.0
FMT.0136F,ASV_5,19289.0
FMT.0136G,ASV_5,15270.0
FMT.0136I,ASV_5,19279.0
FMT.0136N,ASV_5,24387.0
FMT.0136O,ASV_5,21838.0
FMT.0136P,ASV_5,13401.0
1015J,ASV_5,8315.0
1151G,ASV_5,20426.0
1233FF,ASV_5,557.0
1243Y,ASV_5,1178.0
1246M,ASV_5,4671.0
1271S,ASV_5,1757.0
1528Y,ASV_5,2143.0
195E,ASV_5,1045.0
774G,ASV_5,3985.0
828L,ASV_5,3885.0
832E,ASV_5,6625.0
FMT.0049H,ASV_5,5651.0
FMT.0076U,ASV_5,6582.0
FMT.0120P,ASV_5,495.0
FMT.0125GG,ASV_5,3674.0
FMT.0225F,ASV_5,3728.0
FMT.0122C,ASV_5,9359.0
FMT.0122D,ASV_5,27688.0
FMT.0122E,ASV_5,14003.0
FMT.0122F,ASV_5,41.0
1606E,ASV_5,981.0
FMT.0147D,ASV_5,19929.0
FMT.0147H,ASV_5,20318.0
FMT.0147P,ASV_5,34687.0
FMT.0147S,ASV_5,40033.0
FMT.0147T,ASV_5,37009.0
FMT.0147U,ASV_5,11804.0
FMT.0147Z,ASV_5,28363.0
FMT.0244B,ASV_6,955.0
FMT.0244C,ASV_6,198.0
FMT.0244J,ASV_6,35.0
FMT.0250C,ASV_6,2324.0
FMT.0250D,ASV_6,1815.0
1802H,ASV_6,74.0
1809D,ASV_6,26.0
1809M,ASV_6,19.0
1814N,ASV_6,13.0
1814O,ASV_6,33.0
1398I,ASV_6,1210.0
1665B,ASV_6,491.0
1665G,ASV_6,668.0
1665I,ASV_6,22.0
1680B,ASV_6,58.0
FMT.0242G,ASV_6,9.0
FMT.0242H,ASV_6,205.0
FMT.0245B,ASV_6,2376.0
1432L,ASV_6,18.0
FMT.0125Q,ASV_6,8.0
FMT.0125R,ASV_6,20.0
FMT.0161P,ASV_6,73.0
FMT.0161Q,ASV_6,1094.0
FMT.0180G,ASV_6,8.0
1642O,ASV_6,7.0
1642P,ASV_6,325.0
1642R,ASV_6,2119.0
1710A,ASV_6,502.0
1801D,ASV_6,3.0
FMT.0250W,ASV_6,21.0
1684F,ASV_6,78.0
1713M,ASV_6,20.0
1713O,ASV_6,16.0
1728C,ASV_6,21.0
1816B,ASV_6,574.0
1823G,ASV_6,7.0
1824D,ASV_6,366.0
FMT.0063MM,ASV_6,204.0
FMT.0063N,ASV_6,31.0
1671B,ASV_6,45.0
1711C,ASV_6,16.0
1734A,ASV_6,22.0
1814P,ASV_6,51.0
1015D,ASV_6,119314.0
957B,ASV_6,393278.0
957C,ASV_6,425925.0
1461L,ASV_6,2002.0
1461N,ASV_6,13.0
1461Q,ASV_6,20.0
1462E,ASV_6,31.0
FMT.0180L,ASV_6,40.0
FMT.0189F,ASV_6,147.0
FMT.0063AAA,ASV_6,49.0
FMT.0063BBB,ASV_6,83.0
FMT.0063EEE,ASV_6,77.0
FMT.0063FFF,ASV_6,58.0
FMT.0063HHH,ASV_6,44.0
FMT.0063JJ,ASV_6,495.0
FMT.0063KK,ASV_6,304.0
FMT.0063PP,ASV_6,40.0
FMT.0063QQ,ASV_6,17.0
FMT.0063SS,ASV_6,62.0
FMT.0063TT,ASV_6,64.0
FMT.0063VV,ASV_6,35.0
FMT.0107A,ASV_6,51.0
FMT.0107G,ASV_6,114.0
FMT.0107I,ASV_6,52.0
FMT.0107N,ASV_6,17.0
FMT.0107Q,ASV_6,86.0
FMT.0107S,ASV_6,196.0
1366E,ASV_6,63.0
1380A,ASV_6,42.0
628J,ASV_6,39.0
628L,ASV_6,55.0
FMT.0157D,ASV_6,48.0
1687L,ASV_6,1403.0
FMT.0239B,ASV_6,18.0
FMT.0238E,ASV_6,299.0
FMT.0239C,ASV_6,39.0
FMT.0239D,ASV_6,1082.0
FMT.0244H,ASV_6,25.0
FMT.0250M,ASV_6,1212.0
1706D,ASV_6,7.0
1617O,ASV_6,111.0
FMT.0236D,ASV_6,28.0
FMT.0236M,ASV_6,9.0
FMT.0240O,ASV_6,210.0
1546D,ASV_6,268.0
FMT.0212F,ASV_6,7.0
FMT.0215E,ASV_6,183.0
1773C,ASV_6,63.0
FMT.0161I,ASV_6,11818.0
FMT.0161K,ASV_6,1291.0
FMT.0161M,ASV_6,12335.0
FMT.0161N,ASV_6,17764.0
FMT.0161O,ASV_6,22451.0
1789B,ASV_6,5.0
972C,ASV_6,49.0
972D,ASV_6,109.0
972G,ASV_6,17.0
972H,ASV_6,56.0
FMT.0061A,ASV_6,1116.0
FMT.0106A,ASV_6,116.0
FMT.0118H,ASV_6,66.0
1658F,ASV_6,56.0
1663D,ASV_6,168.0
1665L,ASV_6,720.0
1665M,ASV_6,103243.0
1690E,ASV_6,21.0
1460D,ASV_6,26.0
FMT.0196A,ASV_6,6.0
1461V,ASV_6,9.0
FMT.0189S,ASV_6,24.0
1493D,ASV_6,526.0
1493E,ASV_6,126.0
1493F,ASV_6,210.0
1493G,ASV_6,71.0
1493H,ASV_6,51.0
1493K,ASV_6,10.0
1493M,ASV_6,345.0
1493N,ASV_6,18.0
1511B,ASV_6,90.0
1511C,ASV_6,490.0
1511D,ASV_6,493.0
1511F,ASV_6,75.0
1521M,ASV_6,20.0
1521N,ASV_6,156.0
1530B,ASV_6,91.0
1530C,ASV_6,19.0
1532B,ASV_6,11.0
1532C,ASV_6,393.0
FMT.0197N,ASV_6,16.0
FMT.0197O,ASV_6,497.0
FMT.0197P,ASV_6,617.0
FMT.0208G,ASV_6,503.0
FMT.0208K,ASV_6,29.0
FMT.0208L,ASV_6,42.0
FMT.0208M,ASV_6,31.0
FMT.0208O,ASV_6,354.0
1393K,ASV_6,131.0
1580H,ASV_6,69.0
628E,ASV_6,44.0
1721G,ASV_6,88.0
1736C,ASV_6,79.0
FMT.0010M,ASV_6,2971.0
FMT.0028C,ASV_6,990.0
FMT.0028O,ASV_6,560.0
FMT.0035B,ASV_6,211.0
FMT.0035D,ASV_6,2745.0
FMT.0035H,ASV_6,1823.0
FMT.0035J,ASV_6,577.0
FMT.0035L,ASV_6,1038.0
FMT.0061CC,ASV_6,108.0
FMT.0061D,ASV_6,44.0
FMT.0061L,ASV_6,146.0
FMT.0061R,ASV_6,32.0
FMT.0061X,ASV_6,41.0
1694F,ASV_6,17.0
1694H,ASV_6,42.0
1694J,ASV_6,1221.0
1694K,ASV_6,351.0
FMT.0066S,ASV_6,1947.0
FMT.0066X,ASV_6,895.0
FMT.0023C,ASV_6,10062.0
1243Y,ASV_6,435.0
737E,ASV_6,4338.0
779D,ASV_6,23.0
779E,ASV_6,84.0
FMT.0122G,ASV_6,57.0
1606F,ASV_6,292800.0
1606G,ASV_6,212246.0
FMT.0147A,ASV_6,2403.0
481A,ASV_7,13793.0
571A,ASV_7,4.0
FMT.0244B,ASV_10,16532.0
FMT.0244C,ASV_10,37.0
FMT.0244J,ASV_10,19.0
FMT.0248H,ASV_10,43.0
FMT.0250I,ASV_10,17.0
1802A,ASV_10,381.0
1802D,ASV_10,326.0
1802G,ASV_10,82.0
1809C,ASV_10,204.0
1809M,ASV_10,226.0
1810C,ASV_10,148.0
1814G,ASV_10,76.0
1814M,ASV_10,76.0
1814N,ASV_10,103.0
1814O,ASV_10,79.0
1398J,ASV_10,18.0
1658I,ASV_10,633.0
1658K,ASV_10,50.0
1665G,ASV_10,2576.0
1665H,ASV_10,304.0
1665I,ASV_10,82.0
1665K,ASV_10,394.0
1680B,ASV_10,269.0
FMT.0242E,ASV_10,6.0
FMT.0242G,ASV_10,817.0
FMT.0242H,ASV_10,98.0
FMT.0245B,ASV_10,19.0
FMT.0245E,ASV_10,5.0
FMT.0245F,ASV_10,496.0
1432O,ASV_10,27.0
FMT.0125P,ASV_10,25.0
FMT.0125Q,ASV_10,8.0
FMT.0125R,ASV_10,20.0
FMT.0125S,ASV_10,6.0
FMT.0161Q,ASV_10,46.0
FMT.0171H,ASV_10,3.0
FMT.0171L,ASV_10,5.0
FMT.0171N,ASV_10,15.0
FMT.0172K,ASV_10,7.0
1642P,ASV_10,1447.0
1644C,ASV_10,23.0
1710C,ASV_10,3780.0
1710F,ASV_10,38368.0
1710H,ASV_10,3663.0
1710J,ASV_10,864.0
1710K,ASV_10,47.0
FMT.0238A,ASV_10,391.0
FMT.0248I,ASV_10,65.0
1885J,ASV_10,2.0
1909A,ASV_10,499.0
1909C,ASV_10,38.0
1909D,ASV_10,8546.0
1909F,ASV_10,8766.0
1909G,ASV_10,2808.0
1909I,ASV_10,6352.0
1909J,ASV_10,20.0
1909K,ASV_10,5.0
1909L,ASV_10,3391.0
1909M,ASV_10,1683.0
1915B,ASV_10,310.0
1921A,ASV_10,1293.0
1921C,ASV_10,1237.0
1921D,ASV_10,133.0
1921E,ASV_10,2099.0
1934C,ASV_10,1441.0
1934D,ASV_10,201.0
1934F,ASV_10,1917.0
1934G,ASV_10,294.0
1934H,ASV_10,18.0
1934I,ASV_10,20.0
1684C,ASV_10,123.0
1684D,ASV_10,572.0
1684E,ASV_10,95.0
1686A,ASV_10,48.0
1686E,ASV_10,289.0
1686F,ASV_10,43.0
1686H,ASV_10,85.0
1686J,ASV_10,13.0
1687A,ASV_10,761.0
1705V,ASV_10,102.0
1713E,ASV_10,59.0
1713F,ASV_10,355.0
1713I,ASV_10,312.0
1713K,ASV_10,526.0
1713L,ASV_10,553.0
1713M,ASV_10,276.0
1713N,ASV_10,95.0
1713Q,ASV_10,46.0
1716C,ASV_10,189.0
1720H,ASV_10,365.0
1720J,ASV_10,325.0
1720L,ASV_10,261.0
1728C,ASV_10,328.0
1728F,ASV_10,16.0
1731E,ASV_10,35.0
1731F,ASV_10,144.0
1731G,ASV_10,144.0
1731I,ASV_10,73.0
1731K,ASV_10,1493.0
1757J,ASV_10,71.0
1757K,ASV_10,277.0
1757S,ASV_10,100.0
1757T,ASV_10,132.0
1759D,ASV_10,4.0
1760J,ASV_10,499.0
1766C,ASV_10,17404.0
1766I,ASV_10,3.0
1801C,ASV_10,93.0
1766B,ASV_10,91.0
1776G,ASV_10,7.0
1776L,ASV_10,10.0
1816D,ASV_10,266.0
1823G,ASV_10,965.0
1823H,ASV_10,156.0
FMT.0041A,ASV_10,477.0
FMT.0050K,ASV_10,579.0
FMT.0063K,ASV_10,31.0
1671A,ASV_10,525.0
1671B,ASV_10,567.0
1671E,ASV_10,25.0
1671F,ASV_10,193.0
1671G,ASV_10,538.0
1671I,ASV_10,261.0
1687F,ASV_10,34.0
1687H,ASV_10,4.0
1705F,ASV_10,217.0
1705M,ASV_10,22.0
1705P,ASV_10,4.0
1711A,ASV_10,83.0
1711C,ASV_10,124.0
1711D,ASV_10,333.0
1711E,ASV_10,94.0
1711G,ASV_10,70.0
1711H,ASV_10,228.0
1711K,ASV_10,43.0
1711L,ASV_10,151.0
1711M,ASV_10,79.0
1734D,ASV_10,264.0
1734F,ASV_10,377.0
1734H,ASV_10,146.0
1814P,ASV_10,132.0
1818N,ASV_10,239.0
1818O,ASV_10,91.0
1818Q,ASV_10,102.0
1186G,ASV_10,72.0
1186H,ASV_10,108.0
1186N,ASV_10,1341.0
1443H,ASV_10,43.0
1460H,ASV_10,22.0
1460I,ASV_10,17.0
1461O,ASV_10,3.0
1461P,ASV_10,8.0
FMT.0125U,ASV_10,32.0
FMT.0180J,ASV_10,12.0
FMT.0189D,ASV_10,23.0
FMT.0189F,ASV_10,238.0
FMT.0189H,ASV_10,20.0
FMT.0192I,ASV_10,6.0
FMT.0192K,ASV_10,2.0
FMT.0192L,ASV_10,126.0
FMT.0192M,ASV_10,10.0
FMT.0192N,ASV_10,10.0
FMT.0192O,ASV_10,74.0
FMT.0192P,ASV_10,3829.0
FMT.0192Q,ASV_10,7042.0
FMT.0192R,ASV_10,16.0
FMT.0200D,ASV_10,21.0
FMT.0063AAA,ASV_10,1455.0
FMT.0063BBB,ASV_10,234.0
FMT.0063EEE,ASV_10,78.0
FMT.0063JJ,ASV_10,758.0
FMT.0063KK,ASV_10,646.0
FMT.0063SS,ASV_10,248.0
FMT.0063TT,ASV_10,164.0
FMT.0063WW,ASV_10,79.0
FMT.0063ZZ,ASV_10,188.0
FMT.0107A,ASV_10,326.0
FMT.0107F,ASV_10,34.0
FMT.0107I,ASV_10,163.0
FMT.0107N,ASV_10,128.0
1366F,ASV_10,2.0
1366K,ASV_10,9.0
1366L,ASV_10,17.0
1366M,ASV_10,28.0
1366N,ASV_10,39.0
1371D,ASV_10,43.0
628J,ASV_10,447.0
628K,ASV_10,1236.0
628L,ASV_10,85.0
628N,ASV_10,93.0
FMT.0157J,ASV_10,30.0
1642D,ASV_10,177.0
1687J,ASV_10,887.0
1687L,ASV_10,1446.0
1687O,ASV_10,24.0
1691C,ASV_10,1301.0
1691G,ASV_10,6259.0
FMT.0239B,ASV_10,199.0
FMT.0243C,ASV_10,3259.0
FMT.0243J,ASV_10,105.0
FMT.0238E,ASV_10,522.0
FMT.0239D,ASV_10,1218.0
FMT.0244F,ASV_10,169.0
FMT.0244H,ASV_10,52.0
FMT.0244O,ASV_10,382.0
FMT.0250L,ASV_10,47.0
FMT.0251B,ASV_10,3.0
FMT.0251E,ASV_10,93.0
FMT.0251G,ASV_10,42.0
FMT.0251J,ASV_10,36.0
1656G,ASV_10,18.0
1706C,ASV_10,16.0
1706D,ASV_10,23.0
1708B,ASV_10,742.0
1708E,ASV_10,823.0
1380E,ASV_10,18.0
1630G,ASV_10,74.0
1630I,ASV_10,7.0
1630K,ASV_10,184.0
FMT.0157K,ASV_10,134.0
FMT.0157M,ASV_10,47.0
FMT.0232B,ASV_10,119.0
FMT.0232E,ASV_10,31.0
FMT.0232F,ASV_10,31.0
FMT.0232G,ASV_10,32.0
FMT.0232H,ASV_10,363.0
FMT.0232J,ASV_10,169.0
1161M,ASV_10,154.0
1161N,ASV_10,631.0
1617A,ASV_10,1258.0
1617B,ASV_10,2055.0
1617D,ASV_10,1960.0
1617E,ASV_10,357.0
1617G,ASV_10,23.0
1617H,ASV_10,14.0
1617N,ASV_10,246.0
1617O,ASV_10,1592.0
1617P,ASV_10,1173.0
1622A,ASV_10,2381.0
1622C,ASV_10,615.0
1622D,ASV_10,422.0
1622E,ASV_10,81.0
1622H,ASV_10,134.0
1622I,ASV_10,195.0
1622J,ASV_10,152.0
FMT.0236C,ASV_10,282.0
FMT.0236F,ASV_10,4269.0
FMT.0236G,ASV_10,12786.0
FMT.0236H,ASV_10,4165.0
FMT.0236L,ASV_10,227.0
FMT.0236M,ASV_10,39.0
FMT.0236N,ASV_10,33.0
FMT.0236O,ASV_10,18.0
FMT.0240E,ASV_10,254.0
FMT.0240M,ASV_10,60.0
FMT.0240N,ASV_10,143.0
FMT.0240O,ASV_10,281.0
1957L,ASV_10,69567.0
1965D,ASV_10,91165.0
1965E,ASV_10,25295.0
1965F,ASV_10,36145.0
1965G,ASV_10,33044.0
1965H,ASV_10,16488.0
1965I,ASV_10,42370.0
1965K,ASV_10,11582.0
1965L,ASV_10,13948.0
1965N,ASV_10,5340.0
1965P,ASV_10,4195.0
1976A,ASV_10,11412.0
1976B,ASV_10,19028.0
1976D,ASV_10,33768.0
1976E,ASV_10,13965.0
1976F,ASV_10,16561.0
1981A,ASV_10,28707.0
1981E,ASV_10,16768.0
1981H,ASV_10,1753.0
1532F,ASV_10,3343.0
1546A,ASV_10,13162.0
1546B,ASV_10,895.0
1546E,ASV_10,54.0
1546J,ASV_10,333.0
1560A,ASV_10,508.0
FMT.0197B,ASV_10,10.0
FMT.0197C,ASV_10,15.0
FMT.0197E,ASV_10,46.0
FMT.0197U,ASV_10,12.0
FMT.0212F,ASV_10,48.0
FMT.0215A,ASV_10,47.0
FMT.0215B,ASV_10,115.0
FMT.0219F,ASV_10,2601.0
FMT.0219G,ASV_10,308.0
FMT.0219H,ASV_10,37.0
1772A,ASV_10,277.0
1772D,ASV_10,374.0
1772E,ASV_10,102.0
1772F,ASV_10,363.0
1772G,ASV_10,860.0
1772K,ASV_10,127.0
1772L,ASV_10,224.0
1772N,ASV_10,42.0
1773E,ASV_10,280.0
1773F,ASV_10,25.0
1773I,ASV_10,438.0
1773L,ASV_10,58.0
1773M,ASV_10,709.0
1773O,ASV_10,539.0
1776B,ASV_10,73.0
1776C,ASV_10,213.0
1776D,ASV_10,251.0
1785A,ASV_10,1011.0
1785E,ASV_10,61.0
1785G,ASV_10,210.0
1785H,ASV_10,2.0
1785I,ASV_10,111.0
1785N,ASV_10,57.0
1785P,ASV_10,84.0
1786G,ASV_10,168.0
1786H,ASV_10,666.0
1432D,ASV_10,6.0
FMT.0125I,ASV_10,673.0
FMT.0125M,ASV_10,338.0
FMT.0125N,ASV_10,36.0
FMT.0125O,ASV_10,53.0
FMT.0161O,ASV_10,3.0
FMT.0169G,ASV_10,11.0
FMT.0172D,ASV_10,2.0
1789B,ASV_10,128.0
1789D,ASV_10,7.0
1789E,ASV_10,23.0
1789K,ASV_10,122.0
1826C,ASV_10,42.0
1826D,ASV_10,599.0
1826E,ASV_10,898.0
972C,ASV_10,451.0
972D,ASV_10,70.0
972G,ASV_10,149.0
972L,ASV_10,1419.0
FMT.0064X,ASV_10,552.0
FMT.0080A,ASV_10,948.0
FMT.0091KK,ASV_10,119.0
FMT.0106A,ASV_10,101.0
FMT.0120N,ASV_10,88.0
FMT.0176A,ASV_10,14.0
FMT.0176Q,ASV_10,232.0
FMT.0176S,ASV_10,3153.0
FMT.0191A,ASV_10,586.0
FMT.0191L,ASV_10,1252.0
1645D,ASV_10,5919.0
1645E,ASV_10,24212.0
1645F,ASV_10,2315.0
1645G,ASV_10,5.0
1645I,ASV_10,72.0
1648C,ASV_10,12.0
1648E,ASV_10,397.0
1656H,ASV_10,6.0
1656L,ASV_10,25.0
1656N,ASV_10,15.0
1658D,ASV_10,153.0
1663C,ASV_10,531.0
1663E,ASV_10,101.0
1663G,ASV_10,140.0
1665J,ASV_10,639.0
1665L,ASV_10,29.0
1665M,ASV_10,20.0
1669A,ASV_10,92.0
1669B,ASV_10,436.0
1669C,ASV_10,146.0
1690F,ASV_10,20.0
1690H,ASV_10,277.0
1690K,ASV_10,340.0
1709G,ASV_10,153.0
1709H,ASV_10,81.0
1709J,ASV_10,345.0
1833A,ASV_10,10.0
1833B,ASV_10,11.0
1833F,ASV_10,126.0
1833G,ASV_10,5311.0
1839C,ASV_10,619.0
1839E,ASV_10,503.0
1839F,ASV_10,1700.0
1873F,ASV_10,20553.0
1873G,ASV_10,2036.0
1873H,ASV_10,22889.0
1873I,ASV_10,10451.0
1873K,ASV_10,10083.0
1881C,ASV_10,33.0
1881G,ASV_10,3.0
1881H,ASV_10,29.0
1885A,ASV_10,25.0
1460B,ASV_10,4.0
1461H,ASV_10,13.0
1461R,ASV_10,4.0
1462A,ASV_10,10.0
FMT.0186D,ASV_10,5.0
FMT.0186M,ASV_10,8.0
FMT.0192D,ASV_10,4.0
FMT.0192S,ASV_10,14.0
FMT.0200C,ASV_10,31.0
1461V,ASV_10,7.0
1493C,ASV_10,201.0
1919A,ASV_10,717.0
1919E,ASV_10,3.0
1919H,ASV_10,257.0
FMT.0195E,ASV_10,22.0
FMT.0208B,ASV_10,70.0
FMT.0208J,ASV_10,2.0
FMT.0219B,ASV_10,36.0
FMT.0219C,ASV_10,4.0
1381D,ASV_10,50250.0
1937B,ASV_10,966.0
1937C,ASV_10,3664.0
1937E,ASV_10,760.0
1937F,ASV_10,956.0
1951G,ASV_10,46.0
1957B,ASV_10,301.0
1957I,ASV_10,982.0
1965B,ASV_10,64350.0
FMT.0100D,ASV_10,91.0
FMT.0100E,ASV_10,325.0
FMT.0100F,ASV_10,132.0
FMT.0100I,ASV_10,309.0
FMT.0164C,ASV_10,32365.0
FMT.0164D,ASV_10,11125.0
FMT.0164E,ASV_10,33.0
1493E,ASV_10,24.0
1493F,ASV_10,181.0
1493G,ASV_10,57.0
1493H,ASV_10,79.0
1493M,ASV_10,103.0
1493N,ASV_10,85.0
1511C,ASV_10,1921.0
1511D,ASV_10,4267.0
1511F,ASV_10,839.0
1521N,ASV_10,138.0
1530B,ASV_10,27.0
1530C,ASV_10,46.0
1532C,ASV_10,79.0
FMT.0197N,ASV_10,38.0
FMT.0197O,ASV_10,306.0
FMT.0208G,ASV_10,599.0
FMT.0208L,ASV_10,8.0
FMT.0208O,ASV_10,27.0
FMT.0212A,ASV_10,8.0
1777B,ASV_10,17.0
1791B,ASV_10,200.0
1796C,ASV_10,97.0
1796D,ASV_10,382.0
1796E,ASV_10,807.0
1796F,ASV_10,103.0
1798K,ASV_10,165.0
1393I,ASV_10,13.0
1393K,ASV_10,112.0
1393M,ASV_10,20.0
1394C,ASV_10,93.0
FMT.0125F,ASV_10,2134.0
FMT.0165I,ASV_10,128.0
1560C,ASV_10,38.0
1560D,ASV_10,21977.0
1560E,ASV_10,26585.0
1560F,ASV_10,2351.0
1560G,ASV_10,27837.0
1574F,ASV_10,45.0
1574G,ASV_10,16.0
1574H,ASV_10,5.0
1580I,ASV_10,242.0
1580J,ASV_10,24.0
628D,ASV_10,142.0
628H,ASV_10,249.0
1716A,ASV_10,8.0
1716B,ASV_10,6.0
1720A,ASV_10,102.0
1720C,ASV_10,70.0
1721E,ASV_10,195.0
1721F,ASV_10,38.0
1721G,ASV_10,61.0
1726A,ASV_10,154.0
1726C,ASV_10,7.0
1728G,ASV_10,21.0
1730C,ASV_10,16.0
1736A,ASV_10,8.0
1736B,ASV_10,58.0
1755D,ASV_10,3.0
1755J,ASV_10,202.0
1758H,ASV_10,17.0
1842Q,ASV_10,12402.0
1844B,ASV_10,1339.0
1844F,ASV_10,247.0
1844G,ASV_10,571.0
1844H,ASV_10,176.0
1848H,ASV_10,13312.0
1858D,ASV_10,784.0
1866B,ASV_10,129.0
1866C,ASV_10,3169.0
1873B,ASV_10,31.0
1873C,ASV_10,11.0
FMT.0010C,ASV_10,913.0
FMT.0010M,ASV_10,399.0
FMT.0010O,ASV_10,1100.0
FMT.0010T,ASV_10,20.0
FMT.0028F,ASV_10,53.0
FMT.0028H,ASV_10,455.0
FMT.0028M,ASV_10,128.0
FMT.0028O,ASV_10,1624.0
FMT.0035D,ASV_10,9014.0
FMT.0035E,ASV_10,2375.0
FMT.0035F,ASV_10,22.0
FMT.0035J,ASV_10,825.0
1822D,ASV_10,232.0
FMT.0061CC,ASV_10,6.0
FMT.0061D,ASV_10,131.0
FMT.0061H,ASV_10,6.0
FMT.0061L,ASV_10,175.0
FMT.0061U,ASV_10,227.0
FMT.0061X,ASV_10,9.0
FMT.0063F,ASV_10,12.0
1083B,ASV_10,5957.0
1694F,ASV_10,130.0
1694H,ASV_10,21.0
1694I,ASV_10,194.0
1694J,ASV_10,47.0
FMT.0009A,ASV_10,10775.0
FMT.0023B,ASV_10,1324.0
FMT.0066N,ASV_10,6158.0
FMT.0066Q,ASV_10,2227.0
FMT.0066S,ASV_10,677.0
FMT.0066T,ASV_10,4321.0
FMT.0066U,ASV_10,39607.0
FMT.0136B,ASV_10,354.0
FMT.0136C,ASV_10,523.0
FMT.0136D,ASV_10,274.0
FMT.0191B,ASV_10,157.0
FMT.0191F,ASV_10,959.0
1695A,ASV_10,39.0
FMT.0009F,ASV_10,1633.0
FMT.0023C,ASV_10,5067.0
FMT.0023D,ASV_10,4625.0
FMT.0066D,ASV_10,427.0
FMT.0066E,ASV_10,431.0
FMT.0066F,ASV_10,182.0
FMT.0066J,ASV_10,1135.0
FMT.0066K,ASV_10,15499.0
FMT.0066L,ASV_10,888.0
FMT.0066M,ASV_10,1498.0
FMT.0124B,ASV_10,257.0
FMT.0124D,ASV_10,376.0
FMT.0124I,ASV_10,1096.0
FMT.0124K,ASV_10,121.0
FMT.0136F,ASV_10,192.0
FMT.0136G,ASV_10,329.0
FMT.0136I,ASV_10,1199.0
FMT.0136N,ASV_10,298.0
FMT.0136P,ASV_10,23913.0
492E,ASV_10,20671.0
737E,ASV_10,1437.0
817I,ASV_10,18259.0
FMT.0120P,ASV_10,5834.0
FMT.0144E,ASV_10,20462.0
1606E,ASV_10,17596.0
FMT.0147F,ASV_10,1880.0
FMT.0147H,ASV_10,1950.0
FMT.0147I,ASV_10,5313.0
FMT.0244B,ASV_11,5830.0
FMT.0244C,ASV_11,155.0
FMT.0250D,ASV_11,1655.0
FMT.0250I,ASV_11,366.0
1802A,ASV_11,77.0
1802D,ASV_11,1667.0
1802H,ASV_11,263.0
1809C,ASV_11,162.0
1398I,ASV_11,5453.0
1658H,ASV_11,247.0
1658J,ASV_11,564.0
1665B,ASV_11,2310.0
1665C,ASV_11,111.0
1665G,ASV_11,2817.0
1665H,ASV_11,1444.0
1665I,ASV_11,281.0
1665K,ASV_11,562.0
1680B,ASV_11,46.0
FMT.0242G,ASV_11,1817.0
FMT.0242H,ASV_11,209.0
FMT.0245H,ASV_11,1301.0
1642P,ASV_11,2514.0
1642R,ASV_11,7362.0
1644A,ASV_11,612.0
1710A,ASV_11,3809.0
1710F,ASV_11,1120.0
1710G,ASV_11,11260.0
1710H,ASV_11,2830.0
1710J,ASV_11,6794.0
1710K,ASV_11,9229.0
FMT.0238C,ASV_11,933.0
FMT.0250V,ASV_11,1544.0
FMT.0250W,ASV_11,412.0
1684A,ASV_11,12521.0
1684B,ASV_11,11279.0
1684C,ASV_11,3594.0
1684D,ASV_11,1419.0
